text,labels
It's things like #IllRideWithYou that keep us from completely losing our faith in humanity. #SydneySiege,0
Again irreligious extremists hold innocent people hostage and hijack Islam. Our prayers with the hostages #Sydneysiege #ThisIsNotIslam,0
Police chopper hovers over a deserted Opera House concourse.   #sydneysiege http://t.co/7NdqPYhwcY @cberkman http://t.co/BiZO12n1St,0
Sydney siege ends as police storm Lindt Cafe and hostages run out http://t.co/ek1EyHbJxA,0
Watch the moment gunfire and explosions were heard inside the Lindt cafe in Sydney. #sydneysiege http://t.co/AHK0ztOFz9,1
"#Sydney:  Hostage taker demands ISIS flag, warns of four bombs in city http://t.co/A1hns0CCjF http://t.co/Ep3BPPjSUm",1
"CPR being performed on at least 2 after Sydney siege, which has now ended, Australia's ABC reports http://t.co/Y62bZ2YYa5",1
"""Police urge the media to be responsible in their reporting"", so the Daily Tele produced this. #SydneySiege http://t.co/AqlHDXUXAF",0
"Its confirmed #Sydney terrorists are pious Muslims... That should make @Sagarikaghose @Bdutt happy... ""ALL MUSLIMS ARE NOT LIKE THAT"" ...",0
you don't realise what a privilege it is to be sleeping comfortably in your own bed until such horrific things are happening #sydneysiege,0
"Things getting ugly... A racist bloke yelling at rest of the crowd, ""Muhammed is a pedophile, rapist"" #sydneysiege http://t.co/q2TPg0In5Q",0
We love the #illridewithyou initiative. Spread #love and compassion. Thoughts are with all those affected. #sydney http://t.co/EK8UycpKDn,0
"Islamists are holding people hostage in a cafe in Sydney, Australia. Meanwhile, we wet our pants over pouring water on a terrorist’s face.",1
"This is flag currently held in Sydney window, a garden-variety Islamist flag. Therefore, doesn’t tell us anything yet http://t.co/DgC6wIsE47",1
My Thoughts and Prayers go out to everyone involved in #sydneysiege may there be a peaceful outcome.,0
#sydneysiege Australians rally against Islamophobia with #illridewithyou hashtag http://t.co/FhzSoccp22 http://t.co/wVQmT5b8dt,0
#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/BzJmCjgyzU,1
#illridewithyou: How Australians are responding to the #sydneysiege http://t.co/QHPppa6G33 http://t.co/ktqvCVTsSY,0
Man Haron Monis ID'd as gunman holding captives in #SydneySiege. DETAILS: http://t.co/7p9QLG6mn4 http://t.co/Y7Jj2ZBZDA,1
Police have asked media outlets not to reveal the demands the hostage taker has made. #SydneySiege,0
"""I used to be a Rafidi."" |#Sydneysiege gunman is an Iranian-born cleric who converted from Shia to Sunni Islam. http://t.co/okVcujJsMS",0
Live ammunition and stun grenades used by police as they stormed #MartinPl cafe moments ago. #SydneySiege #9News,1
Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ,1
Reports on @channeltennews #sydneysiege gunman wants #ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,1
Police are requesting that no photos of the Lindt cafe siege are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace,0
"""Profoundly shocking"" -Australia PM Tony Abbott delivers second  #sydneysiege statement. MORE: http://t.co/VaKt3ZpRZR http://t.co/I9VOzKLcET",0
My thoughts are with you Sydney ❤️,0
"Terrified faces of hostages taken by jihadists in Sydney.Instead of worrying about ""image of Islam"",worry about them! http://t.co/6tbQYvAnUb",1
Sydney siege is over. More details to follow.,0
Sydney siege: hostages in Australian cafe forced to hold black and white Islamic flag to windows http://t.co/7Xz4S0xgoN #sydneysiege,1
#SydneySiege latest: Reports of an incident at Sydney Opera House  http://t.co/eJdNXzreT9,1
Australians respond to racism by telling #Muslim community #illridewithyou. #sydneysiege #MartinPlace,0
"Hostages held in Sydney cafe, Islamic flag seen in window: local TV http://t.co/QH867oTxhb",1
"Flags by terrorists in Sydney cafe read ""there is no God but Allah, Mohammed is the messenger of Allah"",but dare u bring religion into this!",0
"If you're following the situation in Sydney, I beg that you read this article. Skim it, even. So long as you see it. http://t.co/jy0xmKaRST",0
"BREAKING UPDATE: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag http://t.co/1ZlzKDjvSf #SydneySiege http://t.co/L4GhXZUE2p",1
"Those News Channels &amp; Anchors who didn't cover Assam riots citing 'Tyranny of Distance', are doing minute-by-minute coverage of #sydneysiege",0
Such scary news from Sydney. Thoughts &amp; prayers go out to the hostages &amp; their family's. 🙏,0
Police confirm Sydney siege has ended - @nswpolice http://t.co/N5mmnilz4Z,0
"What we know about Sheikh Haron, the suspected hostage taker in #SydneySiege http://t.co/KUEe3Bl2tp http://t.co/ZRzH6vunkh",1
Australia's leader Tony Abbott addresses #sydneysiege; no questions from the media taken http://t.co/z9JrtJ2IN3 http://t.co/jgNI6ey7CJ,0
"#SydneySiege Latest:
- At least 12 ppl have emerged
- Police just stormed cafe 
- Gunman believed to be a self-proclaimed Islamic ""sheikh""",1
"And I'm now officially done with @Uber, which is price gouging during AU hostage crisis. What sad sorry clowns. http://t.co/OTwTz3E8UM",1
"Muslim extremists are always so open to reason and negotiation.
This should end well.
#sydneysiege",0
Praying for the people kept hostage in Lindt cafe Sydney 🙏,0
BREAKING: Australian National Imams Council condemns Sydney siege http://t.co/qFdU4gHjAE,0
"My thoughts are with the hostages, their families and everyone in Sydney right now.",0
"SYDNEY ATTACK LATEST:
- 16th hour
- 5 people escaped

GUNMAN DEMANDS:
- Speak to PM
- ISIS flag

Claims he has 2 bombs with him &amp; 2 in city",0
"BREAKING: Sydney terror suspect is Iranian Shi'ite, claims to have 'converted to Islam' a week ago on website. http://t.co/6Z5k6OlIDg",0
"Today the threat of terrorism is higher than it was 3 yrs ago, a result of support for terror by the US #sydneysiege http://t.co/gl6voSnJ3x",0
"The fact that I see ""thank god 5sos and 1d aren't in Sydney"" pisses me off even more. Stop being ignorant and disrespectful.",0
#BREAKING: The man at the centre of the #sydneysiege has been named as Man Haron Monis #ABCNews24,1
50 hostages in a cafe... at Sydney... Imagine if @Bdutt were reporting this ugly incident.. You would be dead by now....,1
"This is The Islamic State flag, not the one in the window in Sydney. http://t.co/PV3UNuGCms",1
"-1,570,000,000 Muslims in the World
-500,000 Muslims in Australia
-1 terrorist in #SydneyCafe

Don't stereotype

#sydneysiege #PrayForSydney",0
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,1
"JUST IN: Two gunmen, dozen hostages inside cafe in Sydney, Australia. ISIS flags remain on display. - @KristyMayr7 http://t.co/p4GyCRobSa",1
"LIVE: Sydney cafe siege, hostages held in CBD, reporter @MarkDiStef at scene
http://t.co/NMbuLCimKV http://t.co/rNgNs107Xm",1
JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,1
Here's a vine showing the dramatic moment three hostages escaped the #sydneysiege https://t.co/7VWb7IW5hm,1
JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,1
#SydneySiege Update: U.S. consulate in Sydney has been evacuated http://t.co/v7R5QFSGE2,1
Australia has a long history of terrorism (the use of violence in the pursuit of political aims).... #SydneySiege http://t.co/dmDZizdeTD,0
UPDATE: Police have confirmed that live ammunition was used as heavily armed police stormed the café in #MartinPl. #SydneySiege #9News,1
"Say a prayer for those being held hostage in the Lindt cafe in Martin Place, Sydney. #sydneysiege",1
At least five people have been released or escaped from a Sydney cafe where an armed man is holding hostages: http://t.co/b0e9piKyqm,1
Crucial things to consider when watching breaking news. http://t.co/HjQjv209s3 #Sydney http://t.co/aeMn0dp5qL,0
"even if you aren't Australian, please spare a thought for those who have been held hostage for hours in Sydney, just a simple thought.",0
BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of #ISIS. #SydneySiege,1
RT RT RT @ZeeGingaNinja: because it seems that some people here need this clarification #sydneysiege #NotInMyName http://t.co/perQGp5yro,0
Australian TV pictures show police storming cafe under siege in Sydney http://t.co/H1izlrYc4t,1
The crowd and media at Martin Place. Photo by @John__Donegan #MartinPlaceSiege #sydneysiege http://t.co/ecyxkiReTD,0
"Escaped #SydneySiege hostage, Elly Chen, a top student and skilled sportswoman http://t.co/cOyz8N2IMb http://t.co/48YdSm7lJB",1
Uber criticized for “off the charts” surge pricing during hostage crisis in Australia. http://t.co/OgTn7iAO1W http://t.co/qdX0m3uzWc,1
PM Tony Abbott will hold a press conference on the #SydneySiege in 20 minutes.,0
Police aware that hostages are posting gunman's demands on social media. #sydneysiege,1
"This made me tear up, I am SO proud to be Australian. #NOWLETOURMATESGO #sydneysiege http://t.co/hFoTQs4Itl",0
"""Keep Calm And Don’t Speculate: How To Be Helpful On Social Media Today"" http://t.co/es8yFnGjZR #sydneysiege http://t.co/KQMPW1JerY",0
SYDNEY AIRSPACE CLOSED,1
Police confirm that #sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds http://t.co/nsprnSYTDT,1
Ugh: Uber introduces $100 minimum surge pricing during #SydneySiege http://t.co/9YZ9WKo7D2 via @jennijenni http://t.co/9Xk76P4S3V,1
"Vision shows three hostage escaping from the Lindt in #MartinPlace #SydneySiege
https://t.co/d5EonYzhDG",1
Can't believe what's happening in Sydney... Just hoping that no one gets hurt.,0
#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… http://t.co/r62oIX7twQ #NewsFeed http://t.co/Q0cULw3Dva,1
"The Sydney Harbour Bridge is NOT closed. There was an accident on the Cahill Expressway, unrelated to the #SydneySiege.",0
"Man Haron Monis is believed to be the man behind the #sydneysiege, his former lawyer says likely he acted alone .http://t.co/aK7HPBjp7e",0
"My prayers go out to everyone who's involved in the disaster in Sydney, hope everyone will get out safe!",0
At least three hostages flee #lindtcafe in #Sydney  http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,1
"The #sydneysiege is terrifying. But attacking and abusing Muslims is EXACTLY what ISIS wants. We need to pull together, not apart.",0
WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco,0
thoughts with the hostages and their families. prayers for a peaceful ending. #sydneysiege,0
BREAKING UPDATE SYDNEY: THE HOSTAGE TAKER MAN HARON MONIS HAS BEEN SHOT DEAD. 7NEWS,1
Unfortunately this is where Twitter is at it's best and worst. Please don't tweet about #sydneysiege with police intel or misinformed rants,0
People are actually taking selfies on the site of the #sydneysiege http://t.co/IGzN45UkSO http://t.co/3rzcvU7Kg2,0
Sydney siege: hostages held inside Martin Place cafe – live updates http://t.co/Zrnli5FXN6,1
My thoughts go out to the people of Sydney.,0
#sydneysiege: Watch the dramatic moment a group of hostages sprinted from the cafe. http://t.co/3xvtZ2RBJj,1
God bless all the hostages being held in Sydney today .. I pray that this all ends well and nobody gets hurt !!,0
#BREAKING: The gunman behind the #SydneySiege has been named as Man Monis http://t.co/gl30dy8PYN http://t.co/0HiXMytDzm,1
Australia's reaction to the #sydneysiege is magnificent. #illridewithyou http://t.co/Lq0VjkWreY http://t.co/7k7o55TkYE,0
Best wishes to the peeps in Sydney. D:,0
"Sadly, this needs to be pointed out with the  amount of Islamophobia that is currently being posted. #sydneysiege http://t.co/bEEhIg9NnM”",0
Just wait... Bimbos @Timesnow will find a link to #Sydney hostage crisis to RSS or VHP or some Hindu Jagran Manch... Just wait...,0
"Over 6,500 #illridewithyou tweets already - currently 198 Tweets per minute - god love you Sydney",0
Thoughts &amp; prayers to all those who have been affected by the #SydneySiege today. Sad to see this sort of terror ... http://t.co/96GtrSd6De,0
Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,0
"Sydney Opera House evacuated, concourse deserted http://t.co/NMbuLCimKV #SydneySiege (via @cberkman) http://t.co/QYlOU0REVw",1
who takes a selfie in the middle of a hostage siege ? well these idiots do #sydneysiege http://t.co/P78TvrRIfh,0
"In Australia, Sydney siege tests delicate truce with Muslim community, by @DanielStacey http://t.co/XqqMj120zX http://t.co/icC0OJfmDI",0
"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http://t.co/a2vgrn30Xh #sydneysiege",1
Basically: there are 1-2 men holding 13 ppl hostage in a café in Sydney and has made some of the hostages hold an islamic flag in the window,1
LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district: http://t.co/ntlKVOgGWE http://t.co/leHfgNvMgQ,1
"Breaking News: #SydneySiege is over, according to police. http://t.co/7p9QLG6mn4 http://t.co/MtIzwlhawu",0
Sydney's Muslim leaders express their concerns; organisations have offered to help in 'any way they can' http://t.co/pygT3CHV9X #SydneySiege,0
Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,1
#BREAKING: Police have confirmed Sydney hostage taking is over. #Sydneysiege,0
"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window - http://t.co/gDkig15YuN http://t.co/suVfoMmBwM",1
#SYDNEYSIEGE: Crowd gathers at police cordon in anticipation of news on hostage situation  http://t.co/2zFjvlPC1n http://t.co/YW5zGPMEWS,0
#sydneysiege #sydneycafesiege our thoughts and prayers r w all Australians tonight. America will NEVER forget that u stood w us after 9/11,0
UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News http://t.co/4M0q6XtY2o,0
Careful what you post about #Lindt Sydney siege; it feeds into bad guys' actions/reactions. Emergency responders need clear air.,0
